user_id,user_interest_summary,scene,data_type
1796621,"喜欢：用户偏好金融理财品类（如现金红包、任务赚钱和提现服务），关键词包括赚现金、签到、做任务和领红包，品牌涉及支付宝、中国移动和中信银行等，使用场景集中于在线任务赚钱、日常消费（如电话费充值）和理财管理（如月月赚）。

不喜欢：用户不喜欢招聘求职相关服务（如兼职、青团社招聘和求职就业），基于未点击商品中与点击行为相反的线下或工作导向特征（如到店红包和公交红包）。",1,complete
1726664,"喜欢：用户偏好电信通信服务（如流量卡和话费充值）和金融服务（特别是信用卡申请），关键词包括""申请信用卡""、""流量服务""和""领现金红包""，品牌如中信银行、中国联通和电信，使用场景涉及办理通信卡、参与现金奖励活动及金融申请流程。

不喜欢：用户对非中信银行的信用卡服务（如平安银行或交通银行）、贷款相关评估（如额度测评和芝麻分）以及非相关商品（如服装类工装裤）不感兴趣，这些特征与点击行为相反。",1,complete
1211096,"喜欢：用户偏好旅行相关品类，如酒店、机票、火车票和景点门票（如漂流、温泉），关键词包括火车票、免押金租赁和苹果产品；品牌倾向飞猪、支付宝和饿了么；使用场景涉及在线旅行预订（通过飞猪平台）、户外休闲活动（如踏青赏花、漂流）以及城市观光（如上海迪士尼、丽江）。

不喜欢：用户未点击铁路12306火车票服务，表明不喜欢官方订票平台；未点击实体词如租车和高铁票，与点击的汽车票和普通火车票偏好形成对比，显示对租车服务和特定交通方式的低兴趣。",1,complete
1679259,"### 用户兴趣偏好总结（场景1）

喜欢：用户偏好金融理财类产品（如现金红包、消费金），个人护理用品（如湿巾、棉柔巾），以及旅行服务（如酒店预订）；关键词集中于红包、支付宝、消费券；品牌涉及支付宝、携程、如家酒店；使用场景包括在线支付、日常消费和旅行规划。

不喜欢：用户不感兴趣话费充值类产品（如充值话费、话费券）、签到任务应用（如签到、做任务）和提现服务，这些特征与点击行为相反，表现为间接赚取方式而非直接金融收益。",1,complete
859099,"喜欢：该用户偏好社会保险和现金红包相关品类，关键词如现金、红包、人社、社会保障，品牌包括黑龙江人社和支付宝，使用场景涉及签到领现金、做任务获取社会保障福利（如失业保险和职业年金），并关注黑龙江地域服务。

不喜欢：基于未点击行为，用户不喜欢便利店优惠、券卡和VIP卡等商业促销活动，关键词如赚小钱和收支明细，品牌如融惠微利便利店，使用场景涉及签到领奖励的商业赚取机制，与点击的社会保障服务形成鲜明对比。",1,complete
1187081,"喜欢：该用户偏好汽车加油服务品类，关键词包括加油、油价和支付，品牌如支付宝和中国石油天然气，使用场景涉及在线支付加油、汽车维护和油价查询。

不喜欢：用户不喜欢强调优惠券和折扣的加油服务，如易加油，表现为对省钱折扣类特征的回避。",1,complete
689249,"喜欢：用户偏好公益服务品类如蚂蚁庄园和芭芭农场，关键词包括公益、水果、医保和公交；品牌方面倾向支付宝相关服务（如蚂蚁公益）；使用场景涉及公益捐赠（如种果树、捐步）、出行（如公交乘车）和医疗支付（如电子社保卡），具体表现为对水果（芒果、苹果、橙子等）和医疗实体的高频点击。

不喜欢：用户不喜欢手机农场类游戏，以及特征如收件地址、免押金、押金和苹果品牌产品，这些与点击行为中公益服务和水果偏好相反。",1,complete
212400,"喜欢：用户偏好金融服务品类如现金红包、转账红包和月月赚任务，政府服务如人社、医保和养老金查询，出行服务如滴滴出行和火车票预订，以及科技产品如苹果iPhone和华为手机；关键词包括现金、红包、任务、出行；品牌涉及滴滴、支付宝、苹果、华为；使用场景为在线赚钱活动、政府服务办理和出行规划。

不喜欢：基于未点击商品中与点击行为相反的特征，用户不喜欢签到类任务、招聘兼职平台（如青团社招聘）以及饿了么红包等特定优惠券，这些特征与点击的正式赚钱和政府服务形成对比。",1,complete
1131066,"喜欢：该用户偏好通信服务品类（如流量卡和手机卡办理）、金融服务品类（如信用卡申请和借款额度），关键词包括流量卡申请、信用卡办理、借钱额度、赚零钱任务和证件照，品牌倾向中国联通、电信、中信银行和360借条，使用场景涉及在线通信服务办理、金融借贷操作和日常赚钱活动（如打卡、红包任务）。

不喜欢：基于未点击商品特征，用户不喜欢其他银行的信用卡品类（如平安银行和浦发银行）、复杂贷款服务品类，关键词如信用额度测评、借钱利息计算和货币汇率换算，品牌如平安银行、浦发银行和交通银行，使用场景包括需要邮寄地址的服务和金融计算工具（如社保计算器）。",1,complete
733493,"喜欢：用户偏好金融服务品类，特别是信用贷款和提现分期，关键词如极速借钱、安逸花和信用贷，品牌如马上消费和优逸花，使用场景为在线快速借贷、分期还款及支付宝集成服务。
不喜欢：用户不偏好未点击商品的特征，如纯备用金和借款服务，缺乏支付宝或信用贷集成。",1,complete
1744881,"喜欢：用户偏好金融投资品类（如模拟炒股、基金），关键词包括理财、红包、签到和任务进度，品牌如隆基绿能、五粮液，使用场景为在线金融平台和游戏化任务应用（如红包领取、现金兑换）。  
不喜欢：用户不喜欢话费充值品类（如话费券、电话费），关键词如租机、维修，品牌如叮咚租机，使用场景为设备租赁服务和日常维护（如上门维修、湿巾购买）。",1,complete
254780,"喜欢：用户偏好金融服务和赚钱任务类内容，包括品类如红包活动、积分夺宝和租赁服务（如人人租机），关键词如月月赚、红包、任务、转账红包和现金，品牌涉及支付宝、建行和人人租机，使用场景聚焦在线任务完成、现金领取和金融服务应用（如话费充值、理财）。  
不喜欢：用户不感兴趣求职招聘类内容，基于未点击商品特征，包括品类如岗位招聘和工作申请，关键词如求职就业、公司企业和营业执照，品牌如青团社，使用场景涉及求职平台和企业招聘活动。",1,complete
858599,"喜欢：用户偏好金融任务和赚钱应用类服务，包括签到赚钱、做任务赚零花钱、红包领取和理财贷款（偏好品类）；关键词如现金、任务、花呗、支付宝和流量服务；品牌涉及支付宝、花呗、中国移动和中信银行；使用场景为在线赚钱任务、金融管理和红包/话费兑换。

不喜欢：用户不喜欢实物消费和生活用品类商品，如清洁产品（蓝月亮）、卫生用品（口罩）、宠物食品（犬粮）、美容化妆品（海蓝之谜）和服装（泳装、羽绒服），这些特征与点击行为中的虚拟金融任务相反。",1,complete
1295286,"喜欢：用户偏好赚钱应用、现金红包、任务奖励、数码产品租赁（如手机租赁）和旧物回收服务（如旧衣回收），关键词包括现金、红包、任务、租赁、回收，品牌如中国移动、阿里妈妈、叮咚租机，使用场景为在线任务完成、金融管理和资源循环利用。

不喜欢：用户不喜欢食品类商品（如鸡蛋、小鸡）、个人护理产品（如剃须刀、车载香水）和特定服务优惠（如外卖红包、话费券），这些特征与点击的赚钱和租赁主题相反。",1,complete
1023049,"喜欢：该用户偏好健康管理、运动打卡和社会保障相关品类，关键词包括健康福、打卡、步数和积分，品牌涉及支付宝等数字服务平台，使用场景为日常健康监测、运动记录和积分兑换活动（基于点击商品如""支付宝运动|流量钱包|健康福打卡福利""及其实体词健康问题、社会保障、流量服务）。

不喜欢：该用户不倾向于流量充值、生活缴费工具、健身应用和保险互助计划，基于未点击商品如""充小侠流量充值""、""生活缴费小程序""、""乐刻运动""和""相互宝""及其实体词流量充值、交费、购卡、保险，与点击行为中的健康互动服务特征相反。",1,complete
1383342,"喜欢：用户偏好移动通信服务品类，特别是话费充值、流量查询和账单管理；关键词包括话费、充值、支付宝和手机服务；品牌倾向中国移动；使用场景涉及在线支付、手机话费管理和流量使用，如通过支付宝进行充值操作。

不喜欢：用户不喜欢红包服务和积分查询功能，基于未点击中国移动和包商品中与点击行为相反的特征，如话费红包和积分相关服务。",1,complete
1577689,"喜欢：该用户偏好金融产品品类，特别是信用卡申请，关键词包括信用卡、红包、现金、任务，品牌如中信银行，使用场景涉及日常金融管理、签到打卡赚取奖励和现金红包兑换。
不喜欢：基于未点击行为，用户不喜欢与手机卡、手机号码卡相关的赚钱服务。",1,complete
725490,"喜欢：用户偏好理财品类如黄金票和现金红包，关键词涉及黄金、财运、电影和打车，品牌包括蚂蚁财富、淘票票和花小猪打车，使用场景为在线投资、电影购票和网约车出行。

不喜欢：用户不喜欢黄金回收服务、金价查询和饰品购买，基于未点击商品的特征如回收、金价和饰品。",1,complete
1270507,"喜欢：用户偏好现金红包、转账红包、月月赚等赚钱任务类活动，以及日常消费品如棉柔巾和湿巾；关键词集中于现金、红包、任务；品牌涉及蜜雪冰城和顺风车服务；使用场景包括轻松赚钱、日常消费和出行优惠。

不喜欢：用户不喜欢招聘、兼职和工作相关商品，如青团社兼职，与点击的轻松赚钱任务特征相反，表现为对正式求职、岗位招聘的回避。",1,complete
1924587,"喜欢：用户偏好运动相关品类（如健身、跑步、骑行、跳舞、登山），关键词包括支付宝运动、步数、任务、运动数据，品牌涉及支付宝，使用场景为日常健身、户外活动和任务型运动互动（如通过支付宝运动完成步数挑战）。

不喜欢：用户不喜欢运动相关的商业化服务（如运动银行、卡币、运动补贴）和非运动产品（如面霜、书橱、口腔护理），基于未点击商品中与点击行为相反的特征（如运动工作室、运动水壶等非核心运动项目）。",1,complete
1981519,"喜欢：用户偏好物流快递服务（如德邦物流、菜鸟驿站和滴滴货运运货搬家）、电子产品（如华为笔记本电脑）、儿童用品（如儿童船袜和公主袜）以及支付相关服务（如花呗和支付宝）；关键词涉及快递、租赁和运货；品牌包括华为、菜鸟和滴滴；使用场景聚焦于物流运输、快递查询和家庭日常生活。

不喜欢：用户不喜欢圆通速递和申通快递服务，基于未点击商品中与点击行为相反的快递品牌特征（如圆通速递物流和申通），反映出对特定快递寄件服务的回避。",1,complete
1501910,"喜欢：用户偏好金融理财品类（如黄金票、现金红包），关键词包括现金、红包、黄金票、证件相关（如身份证、乘机证明），品牌如蚂蚁财富，使用场景为在线理财工具和证件服务办理。  
不喜欢：用户不喜欢实际黄金交易品类（如金价查询、黄金回收），关键词如金价、回收、金条，品牌如久久金管家，使用场景如黄金购买和回收服务。",1,complete
304652,"喜欢：用户偏好金融服务品类（如信用卡申请和贷款额度）、通信服务品类（如话费充值和流量卡），关键词包括申请、办理、优惠券、还款，品牌如中信银行、中国联通和360借条，使用场景为在线金融管理、通信充值及参与任务赚钱（如做任务领现金）。
不喜欢：用户不喜欢外汇交易品类（如货币兑换）、红包设计品类（如封面服务），关键词如外汇、红包封面、备用金，品牌如交通银行和伶俐贷，使用场景为货币兑换、红包装饰及特定贷款工具申请。",1,complete
52124,"喜欢：用户偏好金融支付服务（如支付宝红包、赚钱红包、现金奖励）和健康医疗（如医院问诊、预约记录、内分泌科），关键词包括红包、支付宝、现金、奖金、医院，品牌如支付宝和花呗，使用场景涉及在线理财（如余额宝）、健康咨询和日常支付交易。

不喜欢：用户不喜欢娱乐产品（如扭个蛋）、家电（如格力空调）和高端消费电子（如iphone14、apple watch），这些特征与点击的金融健康服务相反，表现为休闲娱乐和科技消费。",1,complete
5376,"喜欢：用户偏好金融投资品类，如黄金票和现金红包；关键词包括黄金、积分和红包；品牌偏好蚂蚁财富；使用场景为通过支付宝平台进行在线财富管理和红包领取。

不喜欢：用户不喜欢食品饮料品类（如水果茶）和借贷服务（如借条）；关键词包括借条、借款和分期；使用场景涉及消费借贷和个人信息修改；品牌如360借条。",1,complete
1848030,"喜欢：该用户偏好现金奖励活动和任务赚钱品类，关键词包括现金、红包、任务、信用卡、借条，品牌涉及支付宝、交通银行、中信银行、360借条、轩盛，使用场景为日常在线赚钱（如做任务、领现金红包）、金融申请（如信用卡办卡、借钱额度领取）和设备租赁（如手机租赁、旧衣回收）。

不喜欢：用户不喜欢贷款还款计算和通信服务品类，基于未点击商品特征，包括贷款计算工具（如等额本金、社保计算器）、电话费充值（如中国联通流量卡、话费券）和流量卡申请，与点击行为中偏好申请而非计算的特征相反。",1,complete
1063020,"喜欢：用户偏好金融支付和抽奖活动，关键词包括红包、现金、抽奖，品牌如支付宝（从服务使用和搜索关键词体现），使用场景为在线支付和日常消费互动（基于点击商品如""红包|天天抽奖-心愿金""和服务使用如""天天抽奖、支付宝""）。

不喜欢：用户不喜欢扭蛋类游戏、租车服务以及家电产品（如空调），这些特征在未点击商品如""扭个蛋""、""扭蛋工厂""、""神州租车""、""格力空调""中与点击的现金红包和抽奖行为相反。",1,complete
366678,"喜欢：用户偏好金融理财和现金奖励类服务，偏好品类包括任务型应用（如签到领红包、做任务赚现金）、日用品（如湿巾、棉柔巾作为奖励）；关键词涉及赚现金、领红包、做任务、签到、提现、电话费；品牌偏好苹果（iPhone作为奖金奖励）和支付宝相关服务（如余额宝）；使用场景为日常省钱赚零花，通过简单任务获取即时奖励。

不喜欢：用户不喜欢求职平台和家居消费类商品，偏好品类与点击行为相反，如求职服务（招聘、兼职）和家居用品（车载挂件、玻璃杯）；关键词涉及求职、商品拍摄、口令红包；品牌如青团社（招聘平台）；使用场景为购物消费或就业相关活动，与理财任务无关。",1,complete
570011,"喜欢：用户偏好金融理财和现金奖励服务，包括红包、现金领取、支付宝相关应用（如支付宝小荷包、月月赚）；关键词如红包、现金、支付宝、任务；品牌偏好支付宝；使用场景为在线赚取现金、日常理财和支付活动。

不喜欢：用户对招聘、兼职、求职类内容不感兴趣，如找工作、兼职应用和求职服务。",1,complete
1746463,"### 用户兴趣偏好总结（场景1）
喜欢：用户偏好金融投资品类，特别是基金和指数产品（如沪深300、中证500、证券保险）；关键词涉及基金、指数、投资和财富管理（从搜索词""基金""、""财富号""、""余额宝""等体现）；品牌倾向天弘基金（基于点击商品）；使用场景集中在在线理财平台（如支付宝、理财服务），用于财富增值和资产管理。

不喜欢：用户不喜欢兴业证券品牌和军工相关投资产品（如中证军工指数），基于未点击商品与点击行为相反的特征（点击商品聚焦广泛指数和天弘基金，未点击商品突出兴业证券和军工主题）。",1,complete
275447,"喜欢：用户偏好餐饮品类（如美食外卖、超市便利和鲜花配送），关键词包括饿了么、外卖和超市，品牌如饿了么（平台），使用场景为在线点餐、团购和超市购物，基于点击行为（如""口碑团购|饿了么超市|饿了么""）及交易实体（如香辣鸡腿、星巴克）和服务使用（如外卖点餐）的支持。

不喜欢：用户不喜欢药品购买服务，关键词如买药和账户异常，使用场景为医疗相关交易，基于未点击商品（""饿了么买药""）中与点击行为相反的特征（点击涉及食品和超市，未点击实体如买药、账户异常）。",1,complete
769343,"喜欢：用户偏好金融理财类应用（如月月赚）和红包服务（包括转账红包、现金红包），关键词涉及现金、出行优惠券和任务型活动，品牌包括支付宝（如双V会员）和滴滴出行，使用场景覆盖日常消费（如话费充值）、出行（如打车、火车）和任务管理。

不喜欢：用户不喜欢新人专属红包（如新人红包、福袋）和简单摇红包活动，偏好更实质性的金融任务和出行服务。",1,complete
43141,"喜欢：用户偏好健身服务品类，关键词包括乐动力、健身和体育赛事，品牌为乐动力，使用场景涉及运动场馆和日常健身活动，体现对健康生活方式的兴趣。

不喜欢：用户不喜欢珠宝首饰品类，关键词如周六福、黄金和吊坠，品牌如周六福和中国黄金，使用场景涉及珠宝购买和黄金饰品交易，反映对贵重饰品缺乏兴趣。",1,complete
688537,"### 用户兴趣偏好总结（场景1）

喜欢：用户偏好金融理财和现金奖励服务，偏好品类包括任务型应用和话费充值，关键词如现金、红包、任务、签到和支付宝，品牌如支付宝和中国移动，使用场景涉及日常签到任务、现金领取、话费充值以及游戏玩乐（如植物大战僵尸、贪吃蛇）。

不喜欢：用户不喜欢的内容包括实物商品和教育服务，偏好品类如日用品（洗衣液、卫生巾）和证件办理（护照、会计），关键词如洗衣液、会计、护照和租机分期，使用场景如购物消费、教育考试和健康管理（按摩仪器），避免品牌如JJ斗地主。",1,complete
1169164,"### 用户兴趣偏好总结（场景1）
喜欢：该用户偏好理财品类（如黄金票、现金红包）、运动相关（如健身、足球、支付宝运动），关键词包括运动、抽奖、理财和支付宝服务，品牌涉及支付宝、荣耀和Apple，使用场景涵盖日常理财管理、运动健身活动和在线消费奖励（如优惠券和红包）。  
不喜欢：基于未点击商品特征，用户不喜欢移动运营商服务（如中国移动流量充值）、借贷应用（如360借条）和特定运动服务（如天天运动），与点击行为中偏好支付宝平台和奖励性内容相反。",1,complete
869562,"喜欢：用户偏好金融理财品类（如红包、现金任务和月月赚服务），关键词包括转账红包、任务和湿巾，品牌涉及支付宝相关服务（如蚂蚁庄园），使用场景集中于日常赚钱任务、个人日用品消费（如棉柔巾）和教育内容阅读（如小说和儿童故事）。

不喜欢：用户不喜欢话费充值品类（如话费券和电话费）、医疗健康服务（如医疗口腔）和运动健身活动，关键词包括中国移动、运动健身和抽奖，品牌如中信银行，使用场景在通信充值、健康管理和健身领域。",1,complete
550004,"喜欢：用户偏好3C产品租赁品类，特别是智能手机（如苹果iPhone 13系列、华为手机）和笔记本电脑（如MacBook）；关键词包括""租机""和""免押金""；品牌涉及Apple、华为和小米；使用场景为在线免押金设备租赁服务，用于个人或商务需求。
不喜欢：基于未点击商品特征，用户不喜欢苹果iPhone 14系列、iPhone 11、台式电脑、游戏机和小米13 pro等特定产品类型及品牌。",1,complete
81067,"喜欢：该用户偏好金融奖励类应用（如红包、现金领取和月月赚任务），关键词包括现金、红包、签到和转账，品牌涉及支付宝和信用卡服务（如北银消费金融），使用场景为日常签到领现金、在线支付和任务完成。
不喜欢：该用户不喜欢运动健康类（如健步行）、宠物服务（如宠物体检）和时尚购物（如女装），关键词包括运动步数、喵星人和女秋装，品牌如招商信诺，使用场景为健身打卡、宠物护理和兼职平台。",1,complete
437710,"喜欢：用户偏好品类包括加油服务（如易捷加油）和音频娱乐会员（如喜马拉雅万物声会员充值），关键词涉及充值、年卡、油卡，品牌倾向易捷、山姆会员商店和支付宝，使用场景集中于交通出行（如公交、加油站）和娱乐消费（如会员充值）。  
不喜欢：用户不喜欢返利优惠（如多多优惠）和特定加油服务（如中油好客e站），以及家居清洁产品（如洗菜盆、马桶清洁剂），基于未点击商品中与点击行为相反的返利促销和加油卡特征。",1,complete
1948081,"### 用户兴趣偏好总结（场景1）
喜欢：用户偏好金融投资类活动（如赚钱红包、任务完成和产品租赁），关键词集中于红包、任务、现金、金币和月月赚，品牌涉及支付宝、中国移动和伊利，使用场景为在线赚钱任务（如抽奖、兑换现金）和设备租赁（如手机、电脑租赁）。  
不喜欢：用户不喜欢求职招聘服务（如青团社招聘）、日常商品消费（如保暖内衣、香水）和签到任务（如天天签到），基于未点击商品中与点击行为相反的特征（如工作、招聘、非核心金融活动）。",1,complete
718410,"### 用户兴趣偏好总结（场景1）
喜欢：用户偏好金融理财品类（如大额存单、信用卡和理财产品），关键词包括金币、红包、兑换现金和任务进度，品牌如网商银行、支付宝和多多有礼，使用场景涉及在线签到赚取奖励、管理财务任务和现金红包活动。  
不喜欢：用户不喜欢某些签到活动品牌（如邦道和乔木抽奖），以及实物商品品类（如中国黄金和个人护理用品），关键词如花呗周报、商品券和卫生巾，使用场景包括抽奖活动和非金融奖励的实物兑换。",1,complete
797276,"喜欢：用户偏好金融理财品类（如基金、投资和红包），关键词包括黄金票、现金红包、理财直播和财富直播，品牌涉及中泰资管、国泰君安资管、中信建投证券等证券公司，使用场景为在线理财投资、生活缴费（如水费、电费）和红包领取活动。

不喜欢：用户不喜欢社保和记账相关品类（如缴社保、记帐本），关键词如医保电子凭证和社会保障，使用场景涉及行政事务（如社保核单、医保凭证）和记账工具（如账本、资金小蜜），基于未点击行为中与点击理财和缴费相反的特征。",1,complete
719769,"喜欢：用户偏好金融奖励类产品如现金红包、转账红包和月月赚任务（偏好品类），关键词包括红包、月月赚和任务（关键词），品牌涉及支付宝（品牌），使用场景为通过支付宝平台进行赚钱任务和日常消费，如湿巾、棉柔巾等个人护理用品（使用场景）。

不喜欢：用户不喜欢抽奖活动、话费充值、提现操作和游戏化赚钱元素如扭蛋工厂（偏好品类），关键词如签到、做任务和领话费（关键词），品牌如oppo、格力空调和apple watch（品牌），使用场景涉及抽奖平台、话费管理及提现流程（使用场景）。",1,complete
716741,"喜欢：该用户偏好金融投资品类，关键词包括理财、保险、基金和投资，品牌如国信证券、中信建投证券和天弘基金，使用场景涉及在线理财直播、投资教育和财富管理（基于点击商品标题""理财直播""、点击商品实体词""国信证券,保险,中信建投证券,基金|保险,投资,国信证券,天弘""、搜索关键词""理财直播,保险服务,财富直播""、服务使用实体""理财,基金,保险,直播""）。

不喜欢：该用户不喜欢日常消费和红包奖励品类，关键词如红包、现金和母婴，品牌不明显（基于未点击商品实体词""红包|赚钱红包,支付宝|红包,女装,家纺,洗脸巾,运动,母婴|红包,现金红包,平台红包""），使用场景如到店付款攒现金活动（基于未点击商品标题""到店付款攒现金省咖领|赚钱红包|到店付款攒现金红包奖励省咖Tim|到店付款攒现金奖励""）。",1,complete
869145,"喜欢：用户偏好红包任务类活动，关键词包括红包、现金、蚂蚁森林能量，品牌涉及支付宝相关服务（如芭芭农场、蚂蚁森林），使用场景为通过游戏化任务（如做任务、种果树）赚取现金和参与公益慈善（如公益种树），偏好品类集中于互动小游戏和理财服务中的现金获取。

不喜欢：用户不喜欢被动现金领取（如地铁红包、公交红包）、投资产品（如基金机构、宝盈基金）和非任务导向的游戏玩乐（如游戏中心、植物大战僵尸），基于未点击商品中与点击行为相反的特征，如现金领取、投资和游戏中心活动。",1,complete
815597,"喜欢：用户偏好信用卡品类，特别是中信银行的品牌（如金卡、白金卡），关键词包括办卡、申请和银联相关，使用场景涉及在线金融交易、支付和消费信贷（基于点击商品标题和实体词，如""中信银行信用卡办理申请""和""信用卡""实体）。

不喜欢：用户不喜欢招商银行和平安银行的信用卡产品（基于未点击商品标题""招商银行信用卡申请|银行信用卡平安""和实体词""信用卡申请办理""），表现为对非中信银行品牌的信用卡缺乏兴趣。",1,complete
1821763,"喜欢：该用户偏好出行服务品类（如打车、租车、代驾），关键词包括滴滴出行、打车券和支付宝；品牌偏好滴滴出行；使用场景涉及城市通勤和日常出行（基于点击商品标题""滴滴出行-打车骑行火车租车代驾""、点击商品实体词""滴滴拼车""和搜索关键词""打车券""、""滴滴出行""、""支付宝""）。

不喜欢：该用户不喜欢消费券红包圈、快递服务、家居清洁用品（如厨房用纸、蚊香液）和美妆个护产品（基于未点击商品标题""消费好物圈|天天消费领券红包圈""和未点击商品实体词""快递""、""厨房用纸""、""蚊香液""、""洗衣凝珠球""、""洗脸巾""、""美妆个护""，与点击行为中出行服务特征相反）。",1,complete
1535546,"喜欢：用户偏好家庭服务和个人护理品类（如内衣、浴裙、足浴包、按摩垫），关键词包括家庭积分、蚂蚁庄园、装扮，品牌涉及蚂蚁庄园，使用场景为家庭养生和支付宝游戏（如芭芭农场、蚂蚁庄园）。
不喜欢：用户不喜欢外卖和攒钱工具品类（如零食、超市购物），基于未点击商品如饿了么和支付宝小荷包的特征相反。",1,complete
1408836,"### 用户兴趣偏好总结（场景1）
喜欢：用户偏好现金奖励服务（如现金红包和集分宝）、租赁服务（手机/电脑租赁）、日常用品（湿巾和棉柔巾），关键词包括现金、红包、租赁、任务，品牌涉及中国移动、支付宝和伊利，使用场景为在线赚取现金、参与任务型活动和租赁设备。  
不喜欢：用户不喜欢被动赚小钱方式（如签到领奖励）、话费相关服务（如话费券和电话费），以及非核心商品（如车载香水和染发膏），这些特征与点击行为中的主动任务和租赁服务相反。",1,complete
715225,"喜欢：偏好品类包括拍卖商品（如二手车、房产、工艺珍玩）、环保公益（蚂蚁森林相关活动）；关键词如阿里拍卖、蚂蚁森林能量、种树；品牌如奔驰；使用场景为在线拍卖平台参与和公益种树/森林能量积累。

不喜欢：基于未点击公益林商品，偏好品类排斥社交邀请（如邀请推荐新人好友）和投资活动；关键词如浇水；使用场景为公益浇水操作和投资相关互动。",1,complete
1547233,"喜欢：该用户偏好充电服务和车生活相关品类（如电动汽车充电、日常便利服务），关键词包括充电、支付宝、车生活，品牌偏好支付宝，使用场景涉及在线支付充电、汽车便利及金融生活服务（基于点击商品""支付宝充电""及实体词""充电驿站,车生活,充电""，结合服务使用实体如""电动汽车充电""和搜索关键词如""车辆年检""）。

不喜欢：该用户不喜欢城市公共交通卡服务（如杭州出行一码通），与点击行为相反的特征包括地域特定出行服务（基于未点击商品标题""杭州出行一码通""及实体词""杭州市民卡""，对比点击偏好充电服务，体现对通用充电而非地域卡服务的回避）。",1,complete
1543697,"喜欢：偏好品类包括储蓄理财（如笔笔攒、余额宝）和日常消费优惠（如优惠券、购物券）；关键词涉及现金、消费券、红包；品牌主要为支付宝生态相关（如余额宝、笔笔攒）；使用场景集中在日常攒钱、支付宝服务（如芭芭农场）和优惠购物中。

不喜欢：偏好品类排除投资、基金和借款（如基金、借条）；关键词避免基金、投资、借款；品牌不涉及金融投资类（如中信保诚基金、360借条）；使用场景远离金融投资、借贷和记账任务。",1,complete
1061986,"喜欢：用户偏好互动任务和红包活动（如淘宝红包），偏好品类包括家居清洁产品（洗衣凝珠球、电热蚊香液）和食品（如小吃、蔬菜），关键词涉及""互动""、""红包""、""洗衣""、""蚊香""、""果园""和""任务""，品牌包括金丰、鸿都和奥乐，使用场景主要为在线娱乐（如互动游戏）和家庭生活（如家居维护）。

不喜欢：用户不喜欢现金领取或交通相关红包服务（如公交地铁乘车红包），基于未点击行为与点击的互动任务和家居产品形成对比。",1,complete
1109352,"喜欢：用户偏好金融服务品类，特别是信用卡申请，关键词包括信用卡、办卡、中信银行，品牌偏好中信银行，使用场景为在线金融交易和信用卡办卡服务（基于点击商品标题和实体词）。

不喜欢：用户不喜欢其他银行的信用卡申请（如招商银行、浦发银行），以及非信用卡相关服务如流量卡、签到赚金币活动，关键词和品牌涉及招商银行、浦发银行等，使用场景为其他金融或非金融服务（基于未点击商品标题和实体词的反向特征）。",1,complete
797117,"喜欢：偏好品类包括出行服务（如出租车、接送机）和食品调料（如奶茶、火锅底料），关键词如现金红包、出行优惠券和任务进度，品牌如支付宝、T3出行和饿了么，使用场景涉及出行打车、外卖点餐和任务完成获取现金奖励。

不喜欢：基于未点击商品中与点击行为相反的特征，不喜欢金币积累（如领取金币、赚金币）、回收服务（如旧衣服回收）和家电维修（如修家电、切肉片机）等内容。",1,complete
1493322,"喜欢：用户偏好快餐食品品类（如汉堡、薯条和冰淇淋），关键词包括麦当劳、支付宝和地铁，品牌如麦当劳、饿了么和苹果，使用场景为日常餐饮消费、外卖点餐和便捷支付。

不喜欢：基于未点击商品行为，用户不喜欢会员店相关服务，如麦当劳官方会员店，具体表现为对麦乐鸡翅等特定产品或会员制概念的回避。",1,complete
951369,"喜欢：用户偏好游戏和任务类活动（如游戏中心、做任务）、现金奖励（如红包、棉柔巾）、出行服务（如苏e行、公交站点）和快餐消费（如麦当劳），关键词包括赚一点、花呗、玩乐豆，品牌涉及支付宝、苏e行、麦当劳，使用场景为日常娱乐支付和公共交通出行。

不喜欢：用户不喜欢签到、余额管理（如花呗周报、花呗账单）和储蓄类活动（如赚一点有奖、小猪存钱罐），关键词如集分宝、兑换现金，品牌如vivo，使用场景为个人中心报告和香薰香水类产品。",1,complete
1699886,"喜欢：用户偏好信用卡申请服务，特别是中信银行的信用卡产品（如白金卡和金卡），关键词聚焦于申请、额度、分期等金融需求，使用场景为在线金融申请和办卡流程。

不喜欢：用户不喜欢其他银行的信用卡申请（如招商银行、平安银行），以及信用卡还款、签到任务和赚现金服务，关键词如还款、签到、赚金币，使用场景为日常任务管理和还款操作。",1,complete
322846,"喜欢：用户偏好信用卡申请服务（偏好品类），特别关注信用额度评估、现金红包和办卡流程（关键词），品牌上倾向中信银行和浦发银行（品牌），使用场景涉及通过做任务赚取现金奖励和申请金融产品（使用场景），基于点击商品标题和实体词如""中信银行信用卡申请办理""、""赚现金""、""红包""等数据。

不喜欢：用户不喜欢其他银行的信用卡申请服务（如平安银行、招商银行、交通银行），以及信用卡还款、房贷等金融服务（偏好品类），关键词如""还款""、""房贷""与点击行为相反，品牌上避开平安、招商等（品牌），使用场景不涉及还款管理或非任务型金融活动（使用场景），基于未点击商品标题和实体词如""信用卡办理平安""、""信用卡还款""、""房贷""等数据。",1,complete
